material_name,page,zone_id,width_mm,height_mm,area_m2,bbox_area_m2,scale_mm_per_px,scale_source,area_px,width_px,height_px,bbox_px,material_line
Натуральный камень,1,p001-z0776,56.4,68.5,0.0001,0.0039,0.317134,dimension_line,1465.5,178,216,"[3959, 2976, 4137, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0777,56.4,68.5,0.0002,0.0039,0.317134,dimension_line,1583.5,178,216,"[4480, 2976, 4658, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0778,56.4,68.5,0.0002,0.0039,0.317134,dimension_line,1581.5,178,216,"[4722, 2976, 4900, 3192]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0779,11.4,48.5,0.0005,0.0006,0.317134,dimension_line,5084.5,36,153,"[3285, 2983, 3321, 3136]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0780,11.4,47.6,0.0005,0.0005,0.317134,dimension_line,4898.0,36,150,"[1276, 2986, 1312, 3136]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0781,19.0,33.9,0.0002,0.0006,0.317134,dimension_line,1530.0,60,107,"[5585, 2986, 5645, 3093]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0782,11.7,46.6,0.0005,0.0005,0.317134,dimension_line,4874.0,37,147,"[2280, 2989, 2317, 3136]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0783,13.3,95.5,0.0012,0.0013,0.317134,dimension_line,12004.0,42,301,"[70, 3077, 112, 3378]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0784,18.4,95.5,0.0017,0.0018,0.317134,dimension_line,17071.5,58,301,"[114, 3077, 172, 3378]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0785,16.5,83.7,0.0001,0.0014,0.317134,dimension_line,895.0,52,264,"[2657, 3140, 2709, 3404]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0786,18.4,62.2,0.0001,0.0011,0.317134,dimension_line,762.5,58,196,"[5324, 3236, 5382, 3432]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0787,54.5,13.3,0.0007,0.0007,0.317134,dimension_line,6975.0,172,42,"[6245, 3337, 6417, 3379]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0788,13.3,68.2,0.0009,0.0009,0.317134,dimension_line,8549.0,42,215,"[70, 3380, 112, 3595]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0789,18.4,68.2,0.0012,0.0013,0.317134,dimension_line,12166.0,58,215,"[114, 3380, 172, 3595]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0790,54.2,13.3,0.0007,0.0007,0.317134,dimension_line,6968.0,171,42,"[6246, 3380, 6417, 3422]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0791,40.6,13.3,0.0005,0.0005,0.317134,dimension_line,5205.0,128,42,"[6419, 3380, 6547, 3422]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0792,54.2,13.6,0.0007,0.0007,0.317134,dimension_line,6994.5,171,43,"[6246, 3423, 6417, 3466]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0793,40.6,13.6,0.0005,0.0006,0.317134,dimension_line,5231.0,128,43,"[6419, 3423, 6547, 3466]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0794,54.2,13.3,0.0007,0.0007,0.317134,dimension_line,6966.5,171,42,"[6246, 3467, 6417, 3509]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0795,40.6,13.3,0.0005,0.0005,0.317134,dimension_line,5203.5,128,42,"[6419, 3467, 6547, 3509]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0796,54.2,13.3,0.0007,0.0007,0.317134,dimension_line,6968.0,171,42,"[6246, 3510, 6417, 3552]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0797,40.6,13.3,0.0005,0.0005,0.317134,dimension_line,5205.0,128,42,"[6419, 3510, 6547, 3552]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0798,54.2,13.3,0.0007,0.0007,0.317134,dimension_line,6825.5,171,42,"[6246, 3553, 6417, 3595]",ИЛ ТИТ © Натуральный камень 30 мм
Натуральный камень,1,p001-z0799,40.6,13.3,0.0005,0.0005,0.317134,dimension_line,5104.0,128,42,"[6419, 3553, 6547, 3595]",ИЛ ТИТ © Натуральный камень 30 мм
